CPB;titulo;ano;chamada;categoria;bilheteria_nominal_r;bilheteria_deflac_r2024;outras_janelas_deflac_r2024;outras_janelas_nominal_r;receita_total_deflac_r2024;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;total_paises_alcancados;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;critica_indice_1_5;critica_n_fontes;cita_n_papers;cita_soma_cit;prestigio_festiv;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;IMDB_GENRES;IMDB_RUNTIME;PRESTIGIO_FESTIVAIS;N_DIRETORES;tipo_investimento;valor_nominal_r;valor_deflac_r2024;ano_referencia_deflacao;roi_sobre_este_inv_deflac
B1900189100000;MISSÃO CUPIDO;2017;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;20678.84;23518.04;86664.06;60000;23518.04;0.0848;0.0055;0.0;0;0.0;0;0;0;0.0;0;;;;72.062.029/0001-09;;;;;;;;;;RENUNCIA_ART3;1649280.0;2382221.68;2017;0.0099
B1900189100000;MISSÃO CUPIDO;2017;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;20678.84;23518.04;86664.06;60000;23518.04;0.0848;0.0055;0.0;0;0.0;0;0;0;0.0;0;;;;72.062.029/0001-09;;;;;;;;;;RENUNCIA_OUTROS;404500.0;584260.2;2017;0.0403
B1800245900000;O JUÍZO;2017;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;182779.41;229832.68;202216.14;140000;229832.68;0.6474;0.0373;0.0;0;0.0;0;0;0;0.0;0;1.0;1.0;;09.180.984/0001-04;;;;;;;;;;FSA;500000.0;667335.0;2017;0.3444
B1800245900000;O JUÍZO;2017;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;182779.41;229832.68;202216.14;140000;229832.68;0.6474;0.0373;0.0;0;0.0;0;0;0;0.0;0;1.0;1.0;;09.180.984/0001-04;;;;;;;;;;RENUNCIA_ART3;1800000.0;2599921.8;2017;0.0884
B1800245900000;O JUÍZO;2017;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;182779.41;229832.68;202216.14;140000;229832.68;0.6474;0.0373;0.0;0;0.0;0;0;0;0.0;0;1.0;1.0;;09.180.984/0001-04;;;;;;;;;;RENUNCIA_OUTROS;2000000.0;2888802.0;2017;0.0796
B1800445500000;LOS SILENCIOS;2018;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;159305.07;200310.88;501189.84;360000;200310.88;2.628;0.1154;20.8;4;64.0;0;12;4;0.0;0;0.0;;;11.101.993/0001-04;;;;;;;;;;FSA;200000.0;266934.0;2018;0.7504
B1800445500000;LOS SILENCIOS;2018;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;159305.07;200310.88;501189.84;360000;200310.88;2.628;0.1154;20.8;4;64.0;0;12;4;0.0;0;0.0;;;11.101.993/0001-04;;;;;;;;;;RENUNCIA_OUTROS;1055028.31;1468804.08;2018;0.1364
B1800517200000;MEU NOME É DANIEL;2018;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;22592.49;28408.52;83531.64;60000;28408.52;0.4194;0.0295;3.7;0;18.5;0;0;0;3.857;2;0.0;;;17.192.316/0001-25;;;;;;;;;;FSA;200000.0;266934.0;2018;0.1064
B1800517200000;MEU NOME É DANIEL;2018;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;22592.49;28408.52;83531.64;60000;28408.52;0.4194;0.0295;3.7;0;18.5;0;0;0;3.857;2;0.0;;;17.192.316/0001-25;;;;;;;;;;RENUNCIA_OUTROS;500000.0;696097.0;2018;0.0408
B2000414400000;OLHA PRA ELAS;2020;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;7471.41;7574.28;0.0;0;7574.28;0.0691;0.0048;0.0;0;0.0;0;0;0;0.0;0;;;;04.980.287/0001-14;;;;;;;;;;FSA;100000.0;109673.1;2020;0.0691
B2000414400000;OLHA PRA ELAS;2020;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;7471.41;7574.28;0.0;0;7574.28;0.0691;0.0048;0.0;0;0.0;0;0;0;0.0;0;;;;04.980.287/0001-14;;;;;;;;;;RENUNCIA_ART3;1140000.0;1455725.28;2020;0.0052
B2300077800000;ANTES QUE ME ESQUEÇAM MEU NOME É EDY STAR - O FILME;2023;COMERCIALIZAÇÃO EM CINEMA;FSA Comercialização / Distribuição;19899.88;19899.88;62898.0;60000;19899.88;0.2278;0.0548;0.0;0;0.0;0;0;0;3.3;1;;;;15.128.758/0001-87;;;;;;;;;;FSA;313224.47;363413.05;2023;0.0548
B2300123500000;MADAME DUROCHER;2023;COMPLEMENTAÇÃO;FSA Complementação;62920.2;62920.2;293524.0;280000;62920.2;0.3587;0.0135;0.0;0;0.0;0;0;0;2.9;1;0.0;;;53.976.478/0001-18;;;;;;;;;;FSA;856578.0;993829.21;2023;0.0633
B2300123500000;MADAME DUROCHER;2023;COMPLEMENTAÇÃO;FSA Complementação;62920.2;62920.2;293524.0;280000;62920.2;0.3587;0.0135;0.0;0;0.0;0;0;0;2.9;1;0.0;;;53.976.478/0001-18;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;0.02
B2300123500000;MADAME DUROCHER;2023;COMPLEMENTAÇÃO;FSA Complementação;62920.2;62920.2;293524.0;280000;62920.2;0.3587;0.0135;0.0;0;0.0;0;0;0;2.9;1;0.0;;;53.976.478/0001-18;;;;;;;;;;RENUNCIA_OUTROS;500000.0;524150.0;2023;0.12
B2300338800000;PÉROLA;2023;COMPLEMENTAÇÃO;FSA Complementação;150447.92;152519.36;377388.0;360000;152519.36;0.6707;0.0415;1.9;0;9.5;0;0;0;4.305;2;;;;01.369.211/0001-69;;;;;;;;;;FSA;753672.16;790074.53;2023;0.193
B2300338800000;PÉROLA;2023;COMPLEMENTAÇÃO;FSA Complementação;150447.92;152519.36;377388.0;360000;152519.36;0.6707;0.0415;1.9;0;9.5;0;0;0;4.305;2;;;;01.369.211/0001-69;;;;;;;;;;RENUNCIA_ART3;2750000.0;2882825.0;2023;0.0529
B2300261100000;RODEIO ROCK;2023;COMPLEMENTAÇÃO;FSA Complementação;172293.46;174665.68;146762.0;140000;174665.68;0.1707;0.0201;0.0;0;0.0;0;0;0;0.0;0;;;;11.280.934/0001-40;;;;;;;;;;FSA;1796331.5;1883094.31;2023;0.0928
B2300261100000;RODEIO ROCK;2023;COMPLEMENTAÇÃO;FSA Complementação;172293.46;174665.68;146762.0;140000;174665.68;0.1707;0.0201;0.0;0;0.0;0;0;0;0.0;0;;;;11.280.934/0001-40;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;0.0555
B2300261100000;RODEIO ROCK;2023;COMPLEMENTAÇÃO;FSA Complementação;172293.46;174665.68;146762.0;140000;174665.68;0.1707;0.0201;0.0;0;0.0;0;0;0;0.0;0;;;;11.280.934/0001-40;;;;;;;;;;RENUNCIA_OUTROS;3508000.0;3677436.4;2023;0.0475
B2300551000000;SAUDOSA MALOCA;2023;COMPLEMENTAÇÃO;FSA Complementação;418553.52;418553.52;125796.0;120000;418553.52;0.4282;0.3292;0.0;0;0.0;0;0;0;4.165;2;;;;05.463.157/0001-77;;;;;;;;;;FSA;1212734.78;1271309.87;2023;0.3292
B2100364800000;A MÃE;2021;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;31257.77;32344.76;69613.92;60000;32344.76;0.0494;0.011;0.0;0;0.0;0;0;0;4.115;2;1.0;0.0;;13.359.654/0001-58;;;;;;;;;;FSA;1880000.0;2061854.28;2021;0.0157
B2100364800000;A MÃE;2021;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;31257.77;32344.76;69613.92;60000;32344.76;0.0494;0.011;0.0;0;0.0;0;0;0;4.115;2;1.0;0.0;;13.359.654/0001-58;;;;;;;;;;RENUNCIA_OUTROS;750000.0;870174.0;2021;0.0372
B2200124400000;ABESTALHADOS 2;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;38467.4;40038.32;0.0;0;40038.32;0.0156;0.0064;0.0;0;0.0;0;0;0;0.0;0;;;;03.675.713/0001-43;;;;;;;;;;FSA;2008724.0;2565044.13;2022;0.0156
B2200124400000;ABESTALHADOS 2;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;38467.4;40038.32;0.0;0;40038.32;0.0156;0.0064;0.0;0;0.0;0;0;0;0.0;0;;;;03.675.713/0001-43;;;;;;;;;;RENUNCIA_ART3;2999991.49;3290183.67;2022;0.0122
B2200124400000;ABESTALHADOS 2;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;38467.4;40038.32;0.0;0;40038.32;0.0156;0.0064;0.0;0;0.0;0;0;0;0.0;0;;;;03.675.713/0001-43;;;;;;;;;;RENUNCIA_OUTROS;400000.0;438692.4;2022;0.0913
B2200386600000;NA RÉDEA CURTA;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;204221.42;211264.76;65803.86;60000;211264.76;0.0713;0.0543;0.0;0;0.0;0;0;0;0.0;0;36.0;14.0;Rotterdam;13.650.474/0001-20;;;;;;;;;;FSA;2913000.0;3887893.71;2022;0.0543
B2200380100000;O PORÃO DA RUA DO GRITO;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;2504.88;2504.88;65803.86;60000;2504.88;0.0202;0.0006;0.0;0;0.0;0;0;0;3.88;1;;;;05.508.188/0001-05;;;;;;;;;;FSA;2911840.61;3378410.65;2022;0.0007
B2200380100000;O PORÃO DA RUA DO GRITO;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;2504.88;2504.88;65803.86;60000;2504.88;0.0202;0.0006;0.0;0;0.0;0;0;0;3.88;1;;;;05.508.188/0001-05;;;;;;;;;;RENUNCIA_OUTROS;650000.0;712875.15;2022;0.0035
B2300001100000;REGRA 34;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;119699.44;121347.52;65803.86;60000;121347.52;0.0668;0.0433;33.1;0;62.5;2463;19;5;2.47;2;;;Locarno;14.798.449/0001-51;;;;;;;;;;FSA;2100000.0;2802807.0;2022;0.0433
B2200243000000;SINFONIA DE UM HOMEM COMUM;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;294.15;298.2;307084.68;280000;298.2;0.2507;0.0002;1.7;0;8.5;0;0;0;4.1;1;;;;27.527.464/0001-07;;;;;;;;;;FSA;918500.0;1225894.4;2022;0.0002
B2200243000000;SINFONIA DE UM HOMEM COMUM;2022;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;294.15;298.2;307084.68;280000;298.2;0.2507;0.0002;1.7;0;8.5;0;0;0;4.1;1;;;;27.527.464/0001-07;;;;;;;;;;RENUNCIA_ART3;200000.0;219346.2;2022;0.0014
B2400339600000;A VILÃ DAS NOVE;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;27513.92;27513.92;0.0;0;27513.92;0.0262;0.0062;0.0;0;0.0;0;0;0;3.965;2;;;;19.478.327/0001-00;;;;;;;;;;FSA;1000000.0;1048300.0;2023;0.0262
B2400339600000;A VILÃ DAS NOVE;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;27513.92;27513.92;0.0;0;27513.92;0.0262;0.0062;0.0;0;0.0;0;0;0;3.965;2;;;;19.478.327/0001-00;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;0.0087
B2400339600000;A VILÃ DAS NOVE;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;27513.92;27513.92;0.0;0;27513.92;0.0262;0.0062;0.0;0;0.0;0;0;0;3.965;2;;;;19.478.327/0001-00;;;;;;;;;;RENUNCIA_OUTROS;250000.0;262075.0;2023;0.105
B2300201800000;JANGO NO EXÍLIO;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;21331.24;21331.24;0.0;0;21331.24;0.0408;0.0408;0.0;0;0.0;0;0;0;4.3;1;;;;06.288.843/0001-11;;;;;;;;;;FSA;392000.0;523190.64;2023;0.0408
B2300065800000;O CIRCO VOLTOU;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;3569.02;3618.16;62898.0;60000;3618.16;0.0332;0.0018;0.0;0;0.0;0;0;0;1.7;1;0.0;;;08.991.631/0001-21;;;;;;;;;;FSA;1500000.0;2002005.0;2023;0.0018
B2300121300000;O PASTOR E O GUERRILHEIRO;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;99501.14;100871.12;62898.0;60000;100871.12;0.0268;0.0165;2.4;0;12.0;0;0;0;3.902;2;;;;03.093.490/0001-06;;;;;;;;;;FSA;4787153.81;6112965.63;2023;0.0165
B2300303300000;TPM! MEU AMOR;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;10393.3;10536.4;0.0;0;10536.4;0.0018;0.0017;0.0;0;0.0;0;0;0;4.3;1;4.0;3.0;;67.942.250/0001-11;;;;;;;;;;FSA;5735577.5;6012605.89;2023;0.0018
B2300303300000;TPM! MEU AMOR;2023;CONCURSO PRODUÇÃO PARA CINEMA;FSA Pontuação Festivais e Roteiro;10393.3;10536.4;0.0;0;10536.4;0.0018;0.0017;0.0;0;0.0;0;0;0;4.3;1;4.0;3.0;;67.942.250/0001-11;;;;;;;;;;RENUNCIA_ART3;225280.89;236161.96;2023;0.0446
B2200457400000;NOVO MUNDO, PINTURA DE RUA NA AMÉRICA LATINA;2022;COPRODUÇÃO INTERNACIONAL;FSA Coprodução Internacional;0.0;0.0;65803.86;60000;0.0;0.1946;0.0;0.0;0;0.0;0;0;0;4.1;1;;;;04.661.796/0001-84;;;;;;;;;;FSA;264797.0;338133.06;2022;0.0
B2300240900000;AMOR REBELDE;2023;COPRODUÇÃO INTERNACIONAL;FSA Coprodução Internacional;0.0;0.0;62898.0;60000;0.0;0.1346;0.0;0.0;0;0.0;0;0;0;4.3;1;;;;19.457.687/0001-17;;;;;;;;;;FSA;365880.0;467211.2;2023;0.0
B2300240900000;AMOR REBELDE;2023;COPRODUÇÃO INTERNACIONAL;FSA Coprodução Internacional;0.0;0.0;62898.0;60000;0.0;0.1346;0.0;0.0;0;0.0;0;0;0;4.3;1;;;;19.457.687/0001-17;;;;;;;;;;RENUNCIA_OUTROS;940000.0;985402.0;2023;0.0
B2300491600000;LA OTRA FORMA;2023;COPRODUÇÃO INTERNACIONAL;FSA Coprodução Internacional;4651.92;4651.92;0.0;0;4651.92;0.0042;0.0042;0.0;0;0.0;0;0;0;0.0;0;;;;19.457.687/0001-17;;;;;;;;;;FSA;1000000.0;1096731.0;2023;0.0042
B2300527400000;PUAN;2023;COPRODUÇÃO INTERNACIONAL CINEMA;FSA Coprodução Internacional;115178.72;116377.52;0.0;0;116377.52;0.074;0.074;19.2;0;46.0;0;19;12;0.0;0;;;;14.440.714/0001-25;;;;;;;;;;FSA;1500000.0;1572450.0;2023;0.074
B2000497700000;ABE;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;63102.8;71766.8;76617.12;60000;71766.8;0.037;0.0079;0.0;0;0.0;0;0;0;0.0;0;;;;06.945.371/0001-22;;;;;;;;;;FSA;2776009.22;4009670.49;2020;0.0179
B2000497700000;ABE;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;63102.8;71766.8;76617.12;60000;71766.8;0.037;0.0079;0.0;0;0.0;0;0;0;0.0;0;;;;06.945.371/0001-22;;;;;;;;;;RENUNCIA_OUTROS;4000000.0;5107808.0;2020;0.0141
B2000154900000;ALICE JÚNIOR;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;1546.18;1928.36;178773.28;140000;1928.36;0.2576;0.0027;8.5;0;42.5;0;0;0;3.39;2;;;;04.952.911/0001-70;;;;;;;;;;FSA;525500.0;701369.08;2020;0.0027
B2000070300000;DOIS MAIS DOIS;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;255103.12;290128.72;255390.4;200000;290128.72;0.1362;0.0332;0.0;0;0.0;0;0;0;3.775;1;;;;12.580.503/0001-62;;;;;;;;;;FSA;3000000.0;4004010.0;2020;0.0725
B2000070300000;DOIS MAIS DOIS;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;255103.12;290128.72;255390.4;200000;290128.72;0.1362;0.0332;0.0;0;0.0;0;0;0;3.775;1;;;;12.580.503/0001-62;;;;;;;;;;RENUNCIA_ART3;3000000.0;3830856.0;2020;0.0757
B2000070300000;DOIS MAIS DOIS;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;255103.12;290128.72;255390.4;200000;290128.72;0.1362;0.0332;0.0;0;0.0;0;0;0;3.775;1;;;;12.580.503/0001-62;;;;;;;;;;RENUNCIA_OUTROS;700000.0;893866.4;2020;0.3246
B2000259000000;ZONA ÁRIDA;2020;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;15.94;19.88;76617.12;60000;19.88;0.1446;0.0;0.4;0;2.0;0;0;0;0.0;0;;;;09.437.566/0001-50;;;;;;;;;;FSA;396975.7;529831.56;2020;0.0
B2100065700000;A ÚLTIMA FLORESTA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;42773.56;48646.36;69613.92;60000;48646.36;0.0562;0.0231;7.5;0;37.5;0;0;0;3.538;1;;;Annecy;02.238.621/0001-33;;;;;;;;;;FSA;1512437.74;2105606.75;2021;0.0231
B2100306300000;ALDEIA NATAL;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;27336.34;27712.72;0.0;0;27712.72;0.0981;0.0981;0.0;0;0.0;0;0;0;0.0;0;0.0;;;04.937.797/0001-09;;;;;;;;;;FSA;269400.0;282412.02;2021;0.0981
B2100113200000;L.O.C.A.;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;174.8;198.8;162432.48;140000;198.8;0.0275;0.0;0.0;0;0.0;0;0;0;4.3;1;0.0;;;09.180.984/0001-04;;;;;;;;;;FSA;4438846.48;5924395.23;2021;0.0
B2100113200000;L.O.C.A.;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;174.8;198.8;162432.48;140000;198.8;0.0275;0.0;0.0;0;0.0;0;0;0;4.3;1;0.0;;;09.180.984/0001-04;;;;;;;;;;RENUNCIA_ART3;2545837.31;2953761.91;2021;0.0001
B2100113200000;L.O.C.A.;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;174.8;198.8;162432.48;140000;198.8;0.0275;0.0;0.0;0;0.0;0;0;0;4.3;1;0.0;;;09.180.984/0001-04;;;;;;;;;;RENUNCIA_OUTROS;70000.0;81216.24;2021;0.0024
B2100010700000;LOOP;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;428.04;477.12;162432.48;140000;477.12;0.0735;0.0001;0.0;0;0.0;0;0;0;3.356;1;3.0;1.0;;13.207.081/0001-47;;;;;;;;;;FSA;1592313.95;2216809.93;2021;0.0002
B2100010700000;LOOP;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;428.04;477.12;162432.48;140000;477.12;0.0735;0.0001;0.0;0;0.0;0;0;0;3.356;1;3.0;1.0;;13.207.081/0001-47;;;;;;;;;;RENUNCIA_ART3;900000.0;1044208.8;2021;0.0005
B2100010700000;LOOP;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;428.04;477.12;162432.48;140000;477.12;0.0735;0.0001;0.0;0;0.0;0;0;0;3.356;1;3.0;1.0;;13.207.081/0001-47;;;;;;;;;;RENUNCIA_OUTROS;153500.0;178095.61;2021;0.0027
B2100259000000;MEDIDA PROVISÓRIA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;9075619.36;9446061.52;162432.48;140000;9446061.52;2.6326;1.1083;12.66;0;10.5;2379;0;0;4.039;2;;;;02.605.295/0001-55;;;;;;;;;;FSA;2734648.73;3649853.62;2021;2.5881
B2100259000000;MEDIDA PROVISÓRIA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;9075619.36;9446061.52;162432.48;140000;9446061.52;2.6326;1.1083;12.66;0;10.5;2379;0;0;4.039;2;;;;02.605.295/0001-55;;;;;;;;;;RENUNCIA_ART3;2800000.0;3248649.6;2021;2.9077
B2100259000000;MEDIDA PROVISÓRIA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;9075619.36;9446061.52;162432.48;140000;9446061.52;2.6326;1.1083;12.66;0;10.5;2379;0;0;4.039;2;;;;02.605.295/0001-55;;;;;;;;;;RENUNCIA_OUTROS;1400000.0;1624324.8;2021;5.8154
B2100347700000;O JARDIM SECRETO DE MARIANA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;14298.64;16261.84;162432.48;140000;16261.84;0.0513;0.0031;0.0;0;0.0;0;0;0;4.273;2;;;;42.473.256/0001-66;;;;;;;;;;FSA;3000000.0;3480696.0;2021;0.0047
B2100347700000;O JARDIM SECRETO DE MARIANA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;14298.64;16261.84;162432.48;140000;16261.84;0.0513;0.0031;0.0;0;0.0;0;0;0;4.273;2;;;;42.473.256/0001-66;;;;;;;;;;RENUNCIA_ART3;1000000.0;1160232.0;2021;0.014
B2100347700000;O JARDIM SECRETO DE MARIANA;2021;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;14298.64;16261.84;162432.48;140000;16261.84;0.0513;0.0031;0.0;0;0.0;0;0;0;4.273;2;;;;42.473.256/0001-66;;;;;;;;;;RENUNCIA_OUTROS;500000.0;580116.0;2021;0.028
B2200063900000;1999 - A CONQUISTA DA AMÉRICA;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;21430.2;22305.36;0.0;0;22305.36;0.0192;0.0192;0.0;0;0.0;0;0;0;3.993;2;;;;04.350.398/0001-47;;;;;;;;;;FSA;1000000.0;1160232.0;2022;0.0192
B2300468500000;A FILHA DO PALHAÇO;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;107173.08;107173.08;65803.86;60000;107173.08;0.0679;0.0421;0.0;0;0.0;0;0;0;3.97;2;;;;08.254.467/0001-70;;;;;;;;;;FSA;1764223.21;2548245.77;2022;0.0421
B2200343300000;A ÚLTIMA FESTA;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;31846.64;32285.12;153542.34;140000;32285.12;0.0464;0.0063;0.0;0;0.0;0;0;0;4.7;1;;;;02.298.682/0001-96;;;;;;;;;;FSA;3000000.0;4004010.0;2022;0.0081
B2200343300000;A ÚLTIMA FESTA;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;31846.64;32285.12;153542.34;140000;32285.12;0.0464;0.0063;0.0;0;0.0;0;0;0;4.7;1;;;;02.298.682/0001-96;;;;;;;;;;RENUNCIA_ART3;1000000.0;1096731.0;2022;0.0294
B2200299300000;CORDIALMENTE TEUS;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;8136.6;8468.88;0.0;0;8468.88;0.0037;0.0037;0.0;0;0.0;0;0;0;0.0;0;0.0;;;04.350.398/0001-47;;;;;;;;;;FSA;1700000.0;2268939.0;2022;0.0037
B2200412200000;FAUSTO FAWCETT NA CABEÇA;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;21152.32;21152.32;307084.68;280000;21152.32;0.3099;0.02;0.0;0;0.0;0;0;0;3.92;1;;;;03.360.320/0001-40;;;;;;;;;;FSA;1010398.47;1059200.72;2022;0.02
B2300288600000;FORAM OS SUSSURROS QUE ME MATARAM;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;5427.24;5427.24;0.0;0;5427.24;0.0034;0.0034;0.0;0;0.0;0;0;0;0.0;0;5.0;3.0;;09.437.566/0001-50;;;;;;;;;;FSA;1238531.78;1581545.63;2022;0.0034
B2200089800000;O TRAIDOR;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;59729.78;62164.76;65803.86;60000;62164.76;0.0412;0.017;6.7;0;33.5;0;0;0;3.529;1;;;;01.378.559/0001-12;;;;;;;;;;FSA;2435000.0;3109378.12;2022;0.02
B2200089800000;O TRAIDOR;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;59729.78;62164.76;65803.86;60000;62164.76;0.0412;0.017;6.7;0;33.5;0;0;0;3.529;1;;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_ART3;500000.0;548365.5;2022;0.1134
B2300008500000;VAI CORINTHIANS!;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;36258.89;36758.12;0.0;0;36758.12;0.0275;0.0188;0.0;0;0.0;0;0;0;0.0;0;2.0;0.0;;01.613.170/0001-04;;;;;;;;;;FSA;1000000.0;1334670.0;2022;0.0275
B2300008500000;VAI CORINTHIANS!;2022;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;36258.89;36758.12;0.0;0;36758.12;0.0275;0.0188;0.0;0;0.0;0;0;0;0.0;0;2.0;0.0;;01.613.170/0001-04;;;;;;;;;;RENUNCIA_ART3;567347.07;622227.12;2022;0.0591
B2300549200000;A ENTREGA;2023;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;5467.0;5467.0;0.0;0;5467.0;0.0058;0.0058;0.0;0;0.0;0;0;0;3.923;2;0.0;;;03.931.658/0001-05;;;;;;;;;;FSA;811228.56;941213.33;2023;0.0058
B2300212900000;MEU NOME É GAL;2023;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;3310347.4;3355505.44;146762.0;140000;3355505.44;1.044;0.4709;11.89;0;5.5;2825;0;0;3.0;1;1.0;0.0;;12.580.503/0001-62;;;;;;;;;;FSA;3200000.0;3354560.0;2023;1.0003
B2300212900000;MEU NOME É GAL;2023;FLUXO CONTÍNUO PRODUÇÃO PARA CINEMA;FSA Automático Bilheteria;3310347.4;3355505.44;146762.0;140000;3355505.44;1.044;0.4709;11.89;0;5.5;2825;0;0;3.0;1;1.0;0.0;;12.580.503/0001-62;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;1.067
