diretor;diretor_norm;n_obras_fomento;ano_primeira_obra;ano_ultima_obra;n_obras_fsa;n_obras_renuncia;investimento_fsa_deflac;investimento_total_deflac;bilheteria_deflac;outras_janelas_deflac;receita_total_deflac;pct_receita_sintetica;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_intl_medio;pontuacao_festivais_max;pontuacao_festivais_media;adm_eu_total;critica_media;categoria_principal;genero_diretor;diversidade_regional;cita_n_papers;cita_soma_citacoes;wikidata_id;prestigio_festiv;prestigio_filmes;fest_diretor_norm;fest_n_participacoes_total;fest_n_festivais_especial;fest_n_festivais_aa;fest_n_competicao_principal;fest_n_secao_paralela;fest_n_premios;fest_tem_curta_festival;fest_tem_longa_festival;fest_melhor_nivel;fest_primeiro_festival_ano;fest_ultimo_festival_ano;fest_festivais_lista;fest_n_festivais_distintos;fest_n_cannes;fest_n_berlim;fest_n_veneza;fest_n_oscar;fest_n_sundance;fest_n_rotterdam;fest_n_tiff;fest_n_locarno;fest_n_san_sebastian;fest_n_idfa;fest_n_annecy;fest_n_karlovy_vary
ARGEU ROBERTO FERREIRA QUEIROZ;ARGEU ROBERTO FERREIRA QUEIROZ;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARGEU BASTOS GONÇALVES;ARGEU BASTOS GONCALVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARETHA NAOMI DE PAULA FERREIRA;ARETHA NAOMI DE PAULA FERREIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARCILIO BRAGAGNOLO NETO;ARCILIO BRAGAGNOLO NETO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARCANGELO MELLO JUNIOR;ARCANGELO MELLO JUNIOR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SAKUMOTO;RODRIGO SAKUMOTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO ROSA AMIM;RODRIGO ROSA AMIM;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO RODRIGUES DA SILVA;RODRIGO RODRIGUES DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO ROCHA ALVES PIO;RODRIGO ROCHA ALVES PIO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO RIBEIRO SOARES;RODRIGO RIBEIRO SOARES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO RIBEIRO DA SILVA FREITAS;RODRIGO RIBEIRO DA SILVA FREITAS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO RIBEIRO ANDRADE DOS SANTOS;RODRIGO RIBEIRO ANDRADE DOS SANTOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARIEL HENRIQUE QUIRINO;ARIEL HENRIQUE QUIRINO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARIEL DE PAIVA RODRIGUES;ARIEL DE PAIVA RODRIGUES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SIQUEIRA RIBEIRO;RODRIGO SIQUEIRA RIBEIRO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SILVEIRA DE ALMEIDA LEITAO;RODRIGO SILVEIRA DE ALMEIDA LEITAO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SILVEIRA DE ABRANCHES;RODRIGO SILVEIRA DE ABRANCHES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SILVEIRA;RODRIGO SILVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SILVA RICCO;RODRIGO SILVA RICCO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SEVERIANO PIRES;RODRIGO SEVERIANO PIRES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SETUBAL MADUREIRA NEVES;RODRIGO SETUBAL MADUREIRA NEVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SERGIO MACHADO;RODRIGO SERGIO MACHADO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SELVA QUEIROZ;RODRIGO SELVA QUEIROZ;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SCHARNBERG;RODRIGO SCHARNBERG;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SCARPELLI SIMOES;RODRIGO SCARPELLI SIMOES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SANTOS SOUSA;RODRIGO SANTOS SOUSA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SANTOS DE SOUZA;RODRIGO SANTOS DE SOUZA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SANTANA BRUCOLI;RODRIGO SANTANA BRUCOLI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SALES DANTAS DE OLIVEIRA SOBRINHO;RODRIGO SALES DANTAS DE OLIVEIRA SOBRINHO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARIADNE GRAZIELE ALVES;ARIADNE GRAZIELE ALVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO SIQUEIRA FRAUCHES;ANTONIO SIQUEIRA FRAUCHES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO SERGIO DE LUCENA JACOBINA;ANTONIO SERGIO DE LUCENA JACOBINA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO SERGIO CAMPANHA RIBEIRO;ANTONIO SERGIO CAMPANHA RIBEIRO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO SAGRADO BOGAZ;ANTONIO SAGRADO BOGAZ;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARAO NICOLAS LOPES DA SILVA;ARAO NICOLAS LOPES DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARAKEN VAZ GALVAO;ARAKEN VAZ GALVAO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARA DE ANDRADE MARTINS;ARA DE ANDRADE MARTINS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
APARECIDO JOSE PACHECO MACEDO;APARECIDO JOSE PACHECO MACEDO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
APARECIDA DOS REIS MARIA;APARECIDA DOS REIS MARIA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONY CARLOS ALMEIDA AMANCIO;ANTONY CARLOS ALMEIDA AMANCIO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONNY NARCISO DA SILVA DO NASCIMENTO;ANTONNY NARCISO DA SILVA DO NASCIMENTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO XAVIER SOARES;ANTONIO XAVIER SOARES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO WILCLEI BARBOSA MAGALHAES;ANTONIO WILCLEI BARBOSA MAGALHAES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SOUZA OLIVEIRA;RODRIGO SOUZA OLIVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SOUTO FERREIRA;RODRIGO SOUTO FERREIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SOPRANA;RODRIGO SOPRANA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER DA SILVA NERES;ROGER DA SILVA NERES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO RICARDO FRANCA ENEAS;ANTONIO RICARDO FRANCA ENEAS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO RATTES DE FARIAS;ANTONIO RATTES DE FARIAS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO RAMON PEREIRA GOMES;ANTONIO RAMON PEREIRA GOMES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;1.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO PITANGA LUIZ SAMPAIO;ANTONIO PITANGA LUIZ SAMPAIO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTÔNIO PABLO GOMES SANTOS;ANTONIO PABLO GOMES SANTOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODSON HENRIQUE RODRIGUES RAYNAL;RODSON HENRIQUE RODRIGUES RAYNAL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO YUKIO FUJIKAWA;RODRIGO YUKIO FUJIKAWA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO VILACA CLEMENTONI;RODRIGO VILACA CLEMENTONI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO VALLE ALZUGUIR;RODRIGO VALLE ALZUGUIR;1;2017.0;2017.0;1;0;966557.15;966557.15;0.0;173328.12;173328.12;100.0;0.1793;0.1793;0.0;0.0;0.0;0;;_tv_excluir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO URBANO FERNANDES PIMENTA DE GOES;RODRIGO URBANO FERNANDES PIMENTA DE GOES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO TEIXEIRA LOPES DE MOURA E SILVA;RODRIGO TEIXEIRA LOPES DE MOURA E SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RODRIGO SPINA DE OLIVEIRA CASTRO;RODRIGO SPINA DE OLIVEIRA CASTRO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO VOLMIR FAGUNDES;ANTONIO VOLMIR FAGUNDES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTÔNIO TIBIRIÇÁ;ANTONIO TIBIRICA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO TERRA LEITE ABREU;ANTONIO TERRA LEITE ABREU;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER SAROLLI MION;ROGER SAROLLI MION;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER SALVIANO COELHO;ROGER SALVIANO COELHO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO NAVARRO DA FONSECA;ANTONIO NAVARRO DA FONSECA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO NATALINO DOS SANTOS DA SILVA;ANTONIO NATALINO DOS SANTOS DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;3.0;39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO MORAES;ANTONIO MORAES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO MONTEIRO DE BARROS SOBRAL;ANTONIO MONTEIRO DE BARROS SOBRAL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO MASTALER;ANTONIO MASTALER;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO MARTINS RODRIGUES;ANTONIO MARTINS RODRIGUES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO MARCOS LIMA OLIVEIRA;ANTONIO MARCOS LIMA OLIVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO LUIZ DE TOLEDO PINTO FILHO;ANTONIO LUIZ DE TOLEDO PINTO FILHO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO LINO PINTO JUNIOR;ANTONIO LINO PINTO JUNIOR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER MONTEIRO E SILVA;ROGER MONTEIRO E SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER MARTINS DA SILVA;ROGER MARTINS DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER GOMES GHIL;ROGER GOMES GHIL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER FARINA LEMM;ROGER FARINA LEMM;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER EDUARDO WIEST;ROGER EDUARDO WIEST;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO DURANTE;ROGERIO DURANTE;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGÉRIO DO LIVRAMENTO SILVA;ROGERIO DO LIVRAMENTO SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO DE SOUSA BENICIO;ROGERIO DE SOUSA BENICIO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO DE OLIVEIRA SILVA;ROGERIO DE OLIVEIRA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO DE MENDONCA BARROS;ROGERIO DE MENDONCA BARROS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO DE FATIMA FARIA JUNIOR;ROGERIO DE FATIMA FARIA JUNIOR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO CERRATO;ROGERIO CERRATO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO CASACURTA;ROGERIO CASACURTA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO BRANDAO;ROGERIO BRANDAO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO BOECHAT CARVALHO BRITO DE ALMEIDA;ROGERIO BOECHAT CARVALHO BRITO DE ALMEIDA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO BELTRAME NICOLELI;ROGERIO BELTRAME NICOLELI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO BASTOS MEDEIROS;ROGERIO BASTOS MEDEIROS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO ANTONIO FERREIRA LEITE;ROGERIO ANTONIO FERREIRA LEITE;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIA DE OLIVEIRA HOLTZ SPINA;ROGERIA DE OLIVEIRA HOLTZ SPINA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER VIEIRA DA SILVA;ROGER VIEIRA DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGER SIMON STEPPAN;ROGER SIMON STEPPAN;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO JOSE DE ALMEIDA;ROGERIO JOSE DE ALMEIDA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO HENRIQUE GONCALVES;ROGERIO HENRIQUE GONCALVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO FURLAN DE SOUZA;ROGERIO FURLAN DE SOUZA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO FERRAZ ARRUDA;ROGERIO FERRAZ ARRUDA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO LEOTE ARRAES DE ALENCAR;ANTONIO LEOTE ARRAES DE ALENCAR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTÔNIO LEONARDO BISPO CAMPOS;ANTONIO LEONARDO BISPO CAMPOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE SILVA MATTOS;ANTONIO JOSE SILVA MATTOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;11.0;38.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE SANTOS NUNES DA SILVA;ANTONIO JOSE SANTOS NUNES DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;3.0;39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE QUEIROGA FERREIRA;ANTONIO JOSE QUEIROGA FERREIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE NETO;ANTONIO JOSE NETO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE MACHADO DIB;ANTONIO JOSE MACHADO DIB;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE DOS SANTOS;ANTONIO JOSE DOS SANTOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;3.0;39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE CLEMENS SABOIA;ANTONIO JOSE CLEMENS SABOIA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOSE CARVALHO ARANHA;ANTONIO JOSE CARVALHO ARANHA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JORGE MELO VIANA;ANTONIO JORGE MELO VIANA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGERIO FELTRIN;ROGERIO FELTRIN;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROGÉRIO PAULO DE MENEZES;ROGERIO PAULO DE MENEZES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JOAO SALOMONE DE PAIVA;ANTONIO JOAO SALOMONE DE PAIVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO JALES FERREIRA DA SILVA;ANTONIO JALES FERREIRA DA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO IVALDO SALES DO NASCIMENTO JUNIOR;ANTONIO IVALDO SALES DO NASCIMENTO JUNIOR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO HENRIQUE MEYER DE ARANHA BORGES;ANTONIO HENRIQUE MEYER DE ARANHA BORGES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANTONIO HENRIQUE LOPES QUEIROZ;ANTONIO HENRIQUE LOPES QUEIROZ;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;8.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
