cpb;titulo;ano;categoria;cat_nova;chamada;tem_complementacao;tem_comercializacao;cnpj_produtora;uf;tipo_obra;segmento_destinacao_inicial;instrumento;inv_fsa;inv_renuncia;inv_total;bilheteria_obs;renda_pmi_estimada;janelas_crt;receita_ref;publico_domestico;sessoes_total;n_municipios;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;critica_indice_1_5;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;universo_aplicacao;universo_retorno;retorno_dom;retorno_intl;tem_intl
B1600690600000;ERA O HOTEL CAMBRIDGE;2016;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;08429784000180;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1027353.6;594804.4;1622158.0;594650.56;0.0;208181.54;802832.1000000001;29912.0;1192.0;19.0;16.75;24.0;1525;1;1;0;3.8;1;baixa;2.0;0.0;0.0;True;True;0.4949160932535549;16.75;True
B1700349800000;JOÃO, O MAESTRO;2016;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;73619637000134;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4430585.77;5280302.71;9710888.48;1853213.6;0.0;535323.96;2388537.56;93220.0;6145.0;61.0;1.6;8.0;0;0;0;0;3.734;2;alta;0.0;;;True;True;0.2459648841523922;1.6;True
B1700077100000;LA VINGANÇA;2016;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;11545487000104;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1487011.0;5327405.01;6814416.01;103515.16;0.0;215616.6;319131.76;5207.0;614.0;7.0;0.0;0.0;0;0;0;0;2.7;1;baixa;0.0;;;True;True;0.046831857569552764;0.0;False
B1600243000000;REDEMOINHO;2016;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;02140120000110;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2973619.6;3345774.75;6319394.35;244106.52;0.0;208181.54;452288.06;12279.0;626.0;22.0;2.1;10.5;0;0;0;0;0.0;0;;0.0;;;True;True;0.07157142519520086;2.1;True
B1800514700000;SOBRE RODAS;2016;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;09397798000121;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;473345.96;2899671.45;3373017.41;65285.92;0.0;208181.54;273467.46;3284.0;237.0;19.0;2.5;12.5;0;0;0;0;3.532;2;alta;0.0;;;True;True;0.0810750217859089;2.5;True
B1700051600000;VAZANTE;2016;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;66876707000174;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1185408.0;3717527.5;4902935.5;202656.72;0.0;208181.54;410838.26;10194.0;1120.0;25.0;19.81;36.0;2475;3;1;0;2.8;1;baixa;1.0;0.0;0.0;True;True;0.08379434320520839;19.81;True
B1700248900000;A SUPERFÍCIE DA SOMBRA;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;05270790000149;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1338309.9;982192.68;2320502.58;23418.64;0.0;86664.06;110082.7;1178.0;192.0;11.0;0.0;0.0;0;0;0;0;2.6;1;baixa;0.0;;;True;True;0.04743916294202095;0.0;False
B1800089800000;AMORES DE CHUMBO;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;07617370000111;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1100388.14;727279.01;1827667.15;51131.36;0.0;288880.2;340011.56;2572.0;289.0;25.0;0.0;0.0;0;0;0;0;3.312;1;media;0.0;;;True;True;0.18603582167573565;0.0;False
B1700602000000;ANTÁRTICA POR UM ANO;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;09107296000119;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;1659571.2;0.0;1659571.2;9621.92;0.0;0.0;9621.92;484.0;106.0;9.0;0.0;0.0;0;0;0;0;3.748;2;alta;0.0;;;True;True;0.005797835007018681;0.0;False
B1700450500000;AS BOAS MANEIRAS;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;66876707000174;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3271424.2;3179978.78;6451402.98;227029.6;0.0;209438.15;436467.75;11420.0;988.0;22.0;40.46;82.5;29188;24;8;0;3.1;1;baixa;0.0;;;True;True;0.06765470260547884;40.46;True
B1700189700000;EM UM MUNDO INTERIOR;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;02395043000149;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;474163.2;1409729.51;1883892.71;46996.32;0.0;288880.2;335876.52;2364.0;284.0;24.0;0.0;0.0;0;0;0;0;3.538;2;media;0.0;;;True;True;0.17828856081724528;0.0;False
B1700151900000;O FILME DA MINHA VIDA;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;02140120000110;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5165428.45;8160865.65;13326294.1;5945849.56;0.0;209438.15;6155287.71;299087.0;14290.0;131.0;2.5;12.5;0;0;0;0;3.2;1;baixa;0.0;;;True;True;0.4618904298382549;2.5;True
B1700497900000;ORGANISMO;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;21805885000176;PE;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1429119.24;0.0;1429119.24;41986.56;0.0;86664.06;128650.62;2112.0;137.0;8.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.09002091386020385;0.0;False
B1700088100000;PELA JANELA;2017;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;66876707000174;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1738598.4;895528.62;2634127.02;104389.88;0.0;288880.2;393270.08;5251.0;403.0;24.0;4.6;23.0;0;0;0;0;0.0;0;;7.0;0.0;0.0;True;True;0.14929806991615766;4.6;True
B1800469700000;A CABEÇA DE GUMERCINDO SARAIVA;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;True;05456798000102;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3679656.54;1392194.0;5071850.54;102541.04;0.0;83531.64;186072.68;5158.0;535.0;39.0;0.0;0.0;0;0;0;0;3.471;1;media;0.0;;;True;True;0.036687335033338736;0.0;False
B1800516900000;A CIDADE DOS PIRATAS;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;True;87435368000160;RS;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3919604.54;2393181.49;6312786.03;47393.92;0.0;389814.32;437208.24;2384.0;325.0;23.0;0.0;0.0;0;0;0;0;3.5;1;baixa;0.0;;;True;True;0.06925757310991895;0.0;False
B1800458500000;A PRINCESA DE ELYMIA;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;True;10433648000105;PB;ANIMAÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3302437.57;0.0;3302437.57;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;3.343;2;alta;0.0;;;True;False;;;False
B1800459400000;AMAZÔNIA GROOVE;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;05256465000121;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1297707.63;1851618.02;3149325.65;29482.04;0.0;0.0;29482.04;1483.0;293.0;9.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.009361381856461876;0.0;False
B1800375900000;CANO SERRADO;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;00817115000173;DF;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2888802.0;3480485.0;6369287.0;24094.56;0.0;194907.16;219001.72;1212.0;516.0;29.0;0.0;0.0;0;0;0;0;0.0;0;;2.0;0.0;0.0;True;True;0.034384024459880674;0.0;False
B1800411600000;DESLEMBRO;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;True;31179864000146;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2884801.34;2746087.88;5630889.22;328020.0;0.0;508150.81;836170.81;16500.0;1162.0;23.0;9.2;0.0;878;0;0;0;0.0;0;;0.0;;;True;True;0.1484971160558545;9.2;True
B1800466200000;GUERRA DE ALGODÃO;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;00845658000102;BA;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2314601.02;0.0;2314601.02;2962.12;0.0;194907.16;197869.28;149.0;87.0;7.0;0.0;0.0;0;0;0;0;4.03;2;media;1.0;0.0;0.0;True;True;0.08548742452381707;0.0;False
B1800491800000;LEGALIDADE;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;True;90130634000151;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2991142.73;1283045.99;4274188.72;317940.84;0.0;83531.64;401472.48000000004;15993.0;504.0;32.0;1.6;8.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.09392951652354743;1.6;True
B2000003600000;ONDE DORMEM OS SONHOS;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;17281724000153;BA;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;332212.23;0.0;332212.23;1113.28;0.0;111375.52;112488.8;56.0;;;0.0;0.0;0;0;0;0;3.32;1;alta;0.0;;;True;True;0.33860523437081175;0.0;False
B1800567100000;TAIS & TAIANE;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;01111024000180;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3903919.28;835316.4;4739235.68;1073.52;0.0;0.0;1073.52;54.0;26.0;2.0;0.0;0.0;0;0;0;0;0.0;0;;1.0;0.0;0.0;True;True;0.00022651753837234784;0.0;False
B1800212800000;TALVEZ UMA HISTÓRIA DE AMOR;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;11503567000105;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1155520.8;6264845.16;7420365.96;759276.84;0.0;194907.16;954184.0;38193.0;6284.0;79.0;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.12858988426495344;0.0;False
B1900029000000;TITO E OS PÁSSAROS;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;04310171000178;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3793305.6;2923607.4;6716913.0;303686.88;0.0;194907.16;498594.04000000004;15276.0;978.0;26.0;26.96;65.5;27150;0;0;0;4.1;1;baixa;0.0;;;True;True;0.07422964090795876;26.96;True
B1800504700000;TORRE DAS DONZELAS;2018;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;True;06992833000162;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1280912.37;682175.06;1963087.43;127709.12;0.0;501189.84;628898.96;6424.0;317.0;17.0;5.2;26.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.32036217561639624;5.2;True
B1900448200000;AOS OLHOS DE ERNESTO;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;94625829000123;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2094381.45;1334670.0;3429051.45;7196.56;0.0;266934.0;274130.56;362.0;227.0;7.0;3.6;18.0;0;0;0;0;3.61;2;media;3.0;2.0;1.0;True;True;0.07994355406944972;3.6;True
B1900571100000;INCOMPATÍVEL;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;01378559000112;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3611002.5;5316966.72;8927969.219999999;39302.76;0.0;0.0;39302.76;1977.0;513.0;12.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.004402206037175384;0.0;False
B1900157600000;KARDEC;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;09180984000104;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;6057938.72;4004010.0;10061948.72;15063910.96;0.0;373707.6;15437618.56;757742.0;26260.0;262.0;0.8;4.0;0;0;0;0;3.8;1;baixa;0.0;;;True;True;1.5342573282365128;0.8;True
B1900548300000;LIMA BARRETO, AO TERCEIRO DIA;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;08408195000115;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2166601.5;1414750.2;3581351.7;23438.52;0.0;186853.8;210292.31999999998;1179.0;203.0;13.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.05871870109824734;0.0;False
B1900618000000;MACABRO;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;01803185000135;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4176582.0;4738078.5;8914660.5;1689.8;0.0;186853.8;188543.59999999998;85.0;66.0;5.0;0.0;0.0;0;0;0;0;3.541;2;alta;0.0;;;True;True;0.021149835150760927;0.0;False
B1900063700000;MUSSUM, UM FILME DO CACILDIS;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;06992833000162;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1127788.3;400401.0;1528189.3;47473.44;0.0;480481.2;527954.64;2388.0;405.0;24.0;0.0;0.0;0;0;0;0;3.4;1;baixa;0.0;;;True;True;0.34547725206556545;0.0;False
B1900098100000;O PERGAMINHO VERMELHO;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;09028371000156;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3161088.0;0.0;3161088.0;536.76;0.0;106773.6;107310.36;27.0;17.0;3.0;0.0;0.0;0;0;0;0;3.442;2;media;0.0;;;True;True;0.03394728650388727;0.0;False
B1900347800000;PIEDADE;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;01369211000169;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2054707.2;1334670.0;3389377.2;147648.76;0.0;373707.6;521356.36;7427.0;555.0;12.0;2.0;10.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.1538206960263968;2.0;True
B1900284200000;PORFÍRIO DO AMARAL - A VERDADE SOBRE O SAMBA;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;04979755000130;BA;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;642758.45;0.0;642758.45;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;4.2;1;baixa;0.0;;;True;False;;;False
B1900572600000;PUREZA;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;55084750000180;DF;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;6050701.23;1334670.0;7385371.23;335137.04;0.0;186853.8;521990.83999999997;16858.0;2218.0;51.0;0.0;0.0;0;0;0;0;4.208;2;alta;0.0;;;True;True;0.07067902529796054;0.0;False
B1900331600000;SE ARREPENDIMENTO MATASSE;2019;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;01025252000138;CE;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1415512.98;0.0;1415512.98;2604.28;0.0;0.0;2604.28;131.0;14.0;1.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.001839813577689694;0.0;False
B2000152800000;CAFÉ, PEPI E LIMÃO;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;07718282000106;BA;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1877721.3;0.0;1877721.3;14989.52;0.0;0.0;14989.52;754.0;69.0;4.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.007982824714189481;0.0;False
B2000096200000;EDUARDO E MÔNICA;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;08427088000134;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2505949.2;5235481.49;7741430.69;8140025.04;0.0;178773.28;8318798.32;409458.0;27452.0;313.0;3.0;15.0;0;0;0;0;3.827;2;alta;0.0;;;True;True;1.07458151511268;3.0;True
B2000185600000;NIÈDE;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;13827942000190;PI;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;710018.94;0.0;710018.94;2803.08;0.0;76617.12;79420.2;141.0;13.0;1.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.1118564527306835;0.0;False
B2000364100000;O CEMITÉRIO DAS ALMAS PERDIDAS;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;09369796000129;ES;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2366729.8;0.0;2366729.8;1232.56;0.0;76617.12;77849.68;62.0;28.0;1.0;0.0;0.0;0;0;0;0;2.975;2;media;0.0;;;True;True;0.03289335352096382;0.0;False
B2000525500000;O CLUBE DOS ANJOS;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;10441993000190;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2166601.5;2633713.5;4800315.0;86736.44;0.0;76617.12;163353.56;4363.0;459.0;13.0;14.76;14.5;1429;2;1;0;2.8;1;baixa;3.0;0.0;0.0;True;True;0.03402975846376748;14.76;True
B2000320300000;O SENTIDO DA VIDA;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;02525725000129;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1083300.75;383085.6;1466386.35;3001.88;0.0;0.0;3001.88;151.0;96.0;8.0;0.0;0.0;0;0;0;0;3.2;1;baixa;0.0;;;True;True;0.0020471276209029087;0.0;False
B2000106900000;OS ESCRAVOS DE JÓ;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;10505568000118;CE;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2195489.52;0.0;2195489.52;7156.8;0.0;0.0;7156.8;360.0;3.0;1.0;0.0;0.0;0;0;0;0;3.438;1;media;0.0;;;True;True;0.003259774157336902;0.0;False
B2000477300000;RIR PRA NÃO CHORAR;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;04852671000131;DF;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2166601.5;0.0;2166601.5;17255.84;0.0;76617.12;93872.95999999999;868.0;212.0;17.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.043327284689870287;0.0;False
B2000040200000;SOLTEIRA QUASE SURTANDO;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;07978267000105;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;667335.0;1915428.0;2582763.0;416187.8;0.0;76617.12;492804.92;20935.0;5015.0;123.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.19080531972929765;0.0;False
B2000436400000;TODOS OS MORTOS;2020;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;66876707000174;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2344810.83;734247.4;3079058.23;11908.12;0.0;357546.56;369454.68;599.0;164.0;5.0;10.4;42.0;0;8;1;0;4.1;1;baixa;12.0;0.0;0.0;True;True;0.1199895073111365;10.4;True
B2100349700000;A QUEDA;2021;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;22971615000106;MG;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1809852.2;0.0;1809852.2;7037.52;0.0;69613.92;76651.44;354.0;57.0;7.0;0.0;0.0;0;0;0;0;3.895;2;alta;2.0;0.0;0.0;True;True;0.04235232026128985;0.0;False
B2100103100000;DIÁRIO DE VIAGEM;2021;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;12106102000175;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3236276.77;928185.6;4164462.37;7932.12;0.0;324864.96;332797.08;;;;0.0;0.0;0;0;0;0;4.412;2;media;0.0;;;True;True;0.07991357597499435;0.0;False
B2100271600000;DUETTO;2021;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;True;53976478000118;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3325951.47;4008461.69;7334413.16;55425.44;0.0;69613.92;125039.36;2788.0;1197.0;50.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.017048311469816353;0.0;False
B2100218200000;MADALENA;2021;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;03493590000120;MS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2744361.9;0.0;2744361.9;5804.96;0.0;69613.92;75418.88;292.0;113.0;7.0;7.1;35.5;0;0;0;0;3.4;1;baixa;0.0;;;True;True;0.027481390118409676;7.1;True
B2100282200000;PLUFT, O FANTASMINHA;2021;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;72062029000109;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;9187905.07;5296459.08;14484364.15;2566368.84;0.0;162432.48;2728801.32;129093.0;11996.0;198.0;0.0;0.0;0;0;0;0;3.938;2;media;0.0;;;True;True;0.18839634876205455;0.0;False
B2100326700000;SWINGUEIRA;2021;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;14989694000146;CE;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;333667.5;0.0;333667.5;0.0;0.0;69613.92;69613.92;;;;0.0;0.0;0;0;0;0;0.0;0;;1.0;0.0;0.0;True;False;;;False
B2200405700000;A ILHA DOS ILÚS;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;08394172000107;GO;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1487011.0;219346.2;1706357.2;28050.68;0.0;0.0;28050.68;1411.0;255.0;16.0;0.0;0.0;0;0;0;0;3.95;2;alta;0.0;;;True;True;0.016438926152156183;0.0;False
B2200291400000;A LASANHA ASSASSINA - A REVOLTA DAS MASSAS;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;08517383000181;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2726666.62;548365.5;3275032.12;1471.12;0.0;0.0;1471.12;74.0;5.0;1.0;0.0;0.0;0;0;0;0;3.755;2;media;0.0;;;True;True;0.00044919254104903246;0.0;False
B2200223200000;ASSALTO NA PAULISTA;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;02395043000149;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2947132.71;3310365.47;6257498.18;39740.12;0.0;0.0;39740.12;1999.0;330.0;12.0;0.0;0.0;0;0;0;0;3.59;2;alta;0.0;;;True;True;0.006350800089245891;0.0;False
B2200409600000;ESTADOS UNIDOS DO BRASIL;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;05928108000162;PA;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;779628.64;0.0;779628.64;1212.68;0.0;0.0;1212.68;61.0;6.0;1.0;0.0;0.0;0;0;0;0;4.343;2;media;0.0;;;True;True;0.0015554585065012492;0.0;False
B2200307700000;O ALECRIM E O SONHO;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;23064648000127;RN;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1670632.8;0.0;1670632.8;5944.12;0.0;0.0;5944.12;299.0;14.0;2.0;0.0;0.0;0;0;0;0;3.4;1;baixa;0.0;;;True;True;0.0035580050864558624;0.0;False
B2200080600000;O PAI DA RITA;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;True;False;66669599000169;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3003007.5;548365.5;3551373.0;24432.52;0.0;153542.34;177974.86;1229.0;337.0;13.0;1.4;7.0;0;0;0;0;3.878;2;alta;0.0;;;True;True;0.05011438111400858;1.4;True
B2200266500000;PORTO PRÍNCIPE;2022;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;12827703000177;SC;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1809852.2;0.0;1809852.2;5129.04;0.0;0.0;5129.04;258.0;59.0;5.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.002833955170482982;0.0;False
B2300257900000;A ESTAÇÃO;2023;FSA Pontuação Bilheteria e Roteiro — Produtora;Bilheteria · Produtora;PRODECINE 01;False;False;10407637000150;MG;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1067736.0;1140550.4;2208286.4;10456.88;0.0;0.0;10456.88;526.0;99.0;9.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.004735291581744107;0.0;False
